hash,T1001,T1003,T1005,T1006,T1007,T1010,T1012,T1014,T1016,T1018,T1020,T1021,T1021.001,T1022,T1027,T1027.002,T1027.004,T1027.005,T1027.009,T1031,T1032,T1033,T1036,T1036.005,T1036.007,T1037.005,T1038,T1039,T1041,T1045,T1046,T1047,T1048,T1049,T1050,T1053,T1053.002,T1053.005,T1055,T1055.002,T1055.003,T1055.004,T1055.011,T1055.012,T1056,T1056.001,T1056.004,T1057,T1058,T1059,T1059.001,T1059.003,T1060,T1063,T1064,T1065,T1067,T1069,T1070,T1070.001,T1070.004,T1070.006,T1071,T1071.001,T1074,T1079,T1080,T1081,T1082,T1083,T1086,T1087,T1087.001,T1088,T1089,T1090,T1090.003,T1091,T1093,T1095,T1096,T1098,T1102,T1105,T1106,T1107,T1112,T1113,T1114,T1115,T1116,T1118,T1119,T1120,T1123,T1124,T1125,T1127,T1129,T1132,T1133,T1134,T1134.001,T1134.002,T1135,T1136,T1136.001,T1140,T1143,T1158,T1170,T1176,T1179,T1185,T1188,T1198,T1201,T1202,T1203,T1204.002,T1213,T1214,T1217,T1218,T1218.002,T1218.004,T1218.009,T1218.010,T1218.011,T1219,T1222,T1222.001,T1485,T1486,T1489,T1490,T1491,T1495,T1496,T1497,T1497.001,T1497.002,T1497.003,T1499,T1499.001,T1518,T1518.001,T1529,T1539,T1542,T1542.001,T1542.003,T1543,T1543.002,T1543.003,T1546.001,T1547,T1547.001,T1547.004,T1547.008,T1547.009,T1548,T1548.002,T1550.004,T1552,T1552.001,T1552.002,T1552.004,T1553.004,T1553.005,T1555,T1555.003,T1555.004,T1559.001,T1560,T1560.002,T1562,T1562.001,T1562.004,T1562.006,T1562.009,T1564,T1564.001,T1564.002,T1564.003,T1564.004,T1565,T1566,T1566.002,T1568,T1569.002,T1571,T1573,T1574.001,T1574.002,T1574.008,T1574.010,T1592,T1592.003,T1592.004,T1614,T1614.001,T1620,T1622,T1652
9619da7917e44d03da1632592c37e14d5bdaa697cd168fbb94460d0d7528b25b,0.0,0.0,0.0,0.0,0.0,0.22301920235907416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124349849620605,0.13976847511736673,0.0,0.0,0.0,0.0,0.0,0.0,0.16441102439927666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2642939213510262,0.0,0.0,0.0,0.31652077395148165,0.0,0.0,0.13945453637630642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1266687921772475,0.0,0.243740324256403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15630810602390144,0.0,0.0,0.0,0.0,0.0,0.1102800107259349,0.15893712412091712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21844403662173562,0.0,0.0,0.0,0.0,0.19438898886982606,0.0,0.1982533235734501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15686570402552943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204643127043988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13992581315326216,0.0,0.0,0.0,0.0,0.0,0.0,0.17278756713054974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22668604427770406,0.20197981101020804,0.0,0.0,0.0,0.3028781082969591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28671099289203955,0.0,0.0,0.23364376905035525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385a1d06223e4d1469f1b9b7438d7219f57dbb13042750b16df81c72bcc664bd,0.0,0.1684719019328306,0.14902493801650488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07712962836622159,0.08669323345389612,0.0,0.0,0.0,0.0,0.0,0.0,0.1019780984851689,0.0,0.0,0.0,0.0,0.0,0.36796848289683903,0.0,0.0,0.0,0.0,0.0,0.0,0.1963261695896841,0.0,0.0,0.08649850882413887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15118313922467003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0969521568786343,0.0,0.0,0.0,0.0,0.0,0.06840262589352462,0.09858283990245431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13549278438902057,0.0,0.0,0.0,0.15257098792649967,0.0,0.0,0.12296922928529785,0.0,0.2340956012313062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12693258885926967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3126789963303327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08679082443831235,0.0,0.0,0.0,0.0,0.0,0.16956832607076536,0.1071737591942737,0.0,0.14296557684543357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14060499794967987,0.12528063208944654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2351428835442864,0.2966131924928989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1778362611434079,0.0,0.0,0.14492061817460467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1924819303555888,0.0,0.0,0.0,0.0,0.36796848289683903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9718cae859c4a5d43ef196aa1c7860278152e8a2faeb8863d61ddc7d3ca59076,0.0,0.0,0.0,0.0,0.0,0.19912701756525975,0.14769906430294014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11102817348334101,0.1247949921144225,0.0,0.0,0.0,0.0,0.0,0.0,0.1467975698826413,0.0,0.0,0.4269749730568096,0.0,0.0,0.0,0.0,0.0,0.2359799504372851,0.0,0.0,0.0,0.0,0.0,0.0,0.12451468582445165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11309868629266363,0.0,0.0,0.0,0.0,0.0,0.0,0.34158174373237343,0.0,0.0,0.0,0.22249994643602594,0.0,0.0,0.26693995695811973,0.13956272215385532,0.0,0.0,0.0,0.0,0.0,0.09846564511321228,0.14191009191953566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19504199215710605,0.0,0.0,0.0,0.0,0.17356397651737898,0.0,0.17701432265917738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12493547442942507,0.0,0.0,0.0,0.0,0.0,0.0,0.15427672842119977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20240102844601088,0.1803415891968869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17904722417103833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3026272249160399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b38402c106d40d97f1fa99681bbf6e9815bba983be035f5a29a1f5e893638aa,0.0,0.0,0.0,0.0,0.0,0.0,0.3191437122825682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23990635025790813,0.2696532794275651,0.0,0.5611684773985216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26904760199568933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2443802522925243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21276161539706476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3026387136632785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2699568294042123,0.0,0.0,0.0,0.0,0.0,0.0,0.3333565318068923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c9db4f661a86286ad47ad92dfb544b702dca8ffe1641e276b42bec4cde7ba9b4,0.0,0.0,0.0,0.0,0.0,0.2021066507006595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34994477430177445,0.0,0.0,0.0,0.1489941723767008,0.0,0.0,0.0,0.0,0.0,0.0,0.2375635749114634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12637785882961572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11479103621769256,0.0,0.0,0.0,0.0,0.0,0.28439090461744976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14165106614896353,0.0,0.0,0.0,0.0,0.0,0.0999390338199039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22291245289409342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302124459706204,0.0,0.0,0.0,0.0,0.0,0.14215637808333667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12680494389644403,0.0,0.0,0.3885288797456491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3193122970892285,0.0,0.0,0.0,0.0,0.4333640045064949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9343339fadfe0f62d6fd46c6131ed9fdf01978d817192984e69a8bbecfb406d2,0.0,0.0,0.0,0.0,0.1752211486426731,0.09510701443641607,0.0705440035845522,0.0,0.1214087895144294,0.0,0.0,0.0,0.0,0.0,0.05302925854784294,0.05960456427128997,0.0,0.0,0.0,0.0,0.0,0.1214087895144294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25959497107390284,0.0,0.0594706844256877,0.0,0.0,0.0,0.0,0.25959497107390284,0.0,0.18404016266053422,0.0,0.0540181765462883,0.0,0.10394358105750463,0.0,0.24727023504225018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06665792514228847,0.0,0.0,0.0,0.0,0.0,0.047029145747157046,0.06777907551616477,0.0,0.1353722084731261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08454555261483478,0.17050854356023679,0.0,0.16314621807522495,0.0,0.0,0.0,0.0,0.30666118671802756,0.0,0.0,0.0,0.06689571399916532,0.0,0.0,0.14454076699817817,0.0,0.0,0.15558655683952158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12285140108903601,0.0,0.0,0.0,0.17423624283606687,0.0,0.0,0.0,0.0,0.0,0.12028868608562295,0.0,0.0,0.26740590291687366,0.0,0.0,0.0,0.18923944572466553,0.0,0.0,0.0,0.0,0.0,0.0,0.15026145425550477,0.0,0.0,0.08613472112900707,0.2769657108801389,0.20393171867395554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12226851433249648,0.0,0.0,0.09963788355889378,0.0,0.0,0.0,0.0,0.0,0.1752211486426731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12782410883936254,0.17423624283606687,0.13616559254931673,0.0,0.0
029446e73e84a56b1fccd594b300007e29681766bc585607c7eb833e16b3d36b,0.0,0.0,0.0,0.0,0.0,0.0,0.45950973827035574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3454221404769596,0.3882523862597542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3873803193272525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35186375744716486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3063385880481385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388689443813931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47877f3c1845e3953521074c3e9edf10872e8c3d2ca495dea935bbc6f3b3bc74,0.0,0.0,0.0,0.0,0.0,0.2340675065597737,0.17361557525096147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13051010376637895,0.14669256333232822,0.0,0.3052781059649661,0.0,0.0,0.0,0.0,0.1725558970931859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14636307216046854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13294392603973967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30453819353065864,0.0,0.16405156257885217,0.0,0.0,0.0,0.0,0.0,0.11574324928507397,0.1668108214415855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22926568848801712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16463678381775537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47276821469216546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1468576958471946,0.0,0.0,0.0,0.0,0.0,0.0,0.18134741123170248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29469024550240747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.330301299111842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21054e559ffbfd37f07ce33085fb9c4ed8e9583f66aaee1f68b51ea01ab2e757,0.0,0.0,0.0,0.0,0.0,0.14817554882066591,0.0,0.0,0.0,0.1576718512070944,0.0,0.0,0.0,0.0,0.0826189270627652,0.09286317182230182,0.0,0.0,0.0,0.0,0.0,0.0,0.1092358573380015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1755987665272932,0.0,0.0,0.0,0.21029865992386573,0.0,0.0,0.09265458868344822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08415964903817996,0.0,0.16194281001090705,0.29702131673715054,0.0,0.0,0.0,0.25417978415750025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10385222057210922,0.0,0.0,0.0,0.0,0.0,0.07327082574241596,0.10559895894828525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14513577607058611,0.0,0.0,0.35283798739268424,0.0,0.12915343076200736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1785493706960147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13596635330664564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09296770833562694,0.0,0.0,0.0,0.0,0.0,0.0,0.11480129207768704,0.0,0.15314040552348712,0.0,0.0,0.0,0.0,0.0,0.234105481944091,0.0,0.0,0.0,0.0,0.3177230882024699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13323365674206217,0.0,0.0,0.0,0.19049282875783471,0.0,0.0,0.15523458671430712,0.0,0.0,0.0,0.0,0.0,0.0,0.22519272215440725,0.20618082702850288,0.0,0.20909598684334116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31868f961c44c39835b30bb9f1c830badc2ca50e583a7936f06ce3a32dd11d28,0.0,0.0,0.0,0.0,0.0,0.22219719543524333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12389151941278331,0.13925331474971925,0.0,0.0,0.0,0.0,0.0,0.0,0.1638050362198699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2633197835593971,0.0,0.0,0.0,0.31535413778306104,0.0,0.0,0.1389405331279387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1262019147823793,0.0,0.2428419431661821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10987353930366289,0.15835131171059919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19367250753962115,0.0,0.19752259903078287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15628752648092065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2038888508849615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1394100728671434,0.2810287847768022,0.0,0.0,0.0,0.0,0.0,0.1721507045867383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22585052206275108,0.20123535133423306,0.0,0.0,0.0,0.3017617564336965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2856542299819283,0.0,0.0,0.2327826019677105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676675d128267eb409a15bf589b27e042db20bf60aa15c5b4d8af75c0e4bf534,0.0,0.0,0.0,0.0,0.0,0.2536024278898102,0.1881052695021815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14140228033254426,0.15893530358498534,0.0,0.0,0.0,0.0,0.0,0.0,0.18695715220241843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15857831357650445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14403922574478137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3299544921876173,0.0,0.1777430587465573,0.0,0.0,0.0,0.0,0.0,0.12540300643162744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2483998573186931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5122247373727059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15911421781066823,0.0,0.0,0.0,0.0,0.0,0.0,0.19648239286108302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31928464925895184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3578677477325562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d7ba3b1d6fe9230a53606857508d0e79682e71fbd9200e70360700d831d8fef3,0.0,0.0,0.0,0.0,0.0,0.18579906105819777,0.1378132801977361,0.0,0.0,0.1977065861591074,0.0,0.0,0.0,0.0,0.1035968430424101,0.11644222186989722,0.0,0.0,0.0,0.0,0.0,0.0,0.13697212454297497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263695959735848,0.0,0.0,0.11618067702218099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10552877242389162,0.0,0.20306199156764101,0.3724385177126832,0.0,0.0,0.0,0.3187190168169791,0.0,0.0,0.0,0.20760759458351502,0.0,0.0,0.0,0.13022151916886032,0.0,0.0,0.0,0.0,0.0,0.09187514899894893,0.13241177493501655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1819874543033028,0.0,0.0,0.0,0.0,0.16194700380066446,0.0,0.1651664116003209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1306860584733441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17048980740038683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23999991070361149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11657330143178643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19202455319245756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23886119540789894,0.0,0.0,0.1946504715847762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25853256070245584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ac68b9c8102f90cb5cb4938fee2d9528a498b9e94886e33b4ed4ba160a0073de,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2128941232670653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23875421922930326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4266388389301397,0.0,0.0,0.5118515987302446,0.0,0.0,0.0,0.0,0.0,0.0,0.18880574660132216,0.27210953449118264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3328051741475969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48291745093968724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
